scenario,level,cluster,name,year,metric,value
high,line,c3,dairy,2031,gross_output,92340000.0
high,line,c3,dairy,2031,value_added,19391400.0
high,line,c3,dairy,2031,indirect_va,51932016.0
high,line,c3,dairy,2031,induced_va,31240252.35932234
high,line,c3,dairy,2031,total_va,102563668.35932234
high,line,c3,dairy,2031,household_income,76922751.26949176
high,line,c3,dairy,2031,import_substitution,49863600.0
high,line,c3,dairy,2031,exports,9234000.0
high,line,c3,dairy,2031,imported_inputs,4617000.0
high,line,c3,dairy,2031,forgone_exports,0.0
high,line,c3,dairy,2031,net_fx,54480600.0
high,line,c3,dairy,2031,jobs,324.0
high,line,c3,dairy,2031,investment,3240000.0000000005
high,line,c3,dairy,2031,capital_goods_imports,1944000.0000000002
high,line,c3,dairy,2031,tax_gross,5128183.417966117
high,line,c3,dairy,2031,customs_forgone,1246590.0
high,line,c3,dairy,2031,tax_revenue,3881593.417966117
high,line,c3,dairy,2032,volume,87300000.0
high,line,c3,dairy,2032,gross_output,104760000.0
high,line,c3,dairy,2032,value_added,21999600.0
high,line,c3,dairy,2032,indirect_va,58917024.0
high,line,c3,dairy,2032,induced_va,35442157.64741833
high,line,c3,dairy,2032,total_va,116358781.64741832
high,line,c3,dairy,2032,household_income,87269086.23556374
high,line,c3,dairy,2032,import_substitution,56570400.0
high,line,c3,dairy,2032,exports,10476000.0
high,line,c3,dairy,2032,imported_inputs,5238000.0
high,line,c3,dairy,2032,forgone_exports,0.0
high,line,c3,dairy,2032,net_fx,61808400.0
high,line,c3,dairy,2032,jobs,360.0
high,line,c3,dairy,2032,investment,2159999.9999999995
high,line,c3,dairy,2032,capital_goods_imports,1295999.9999999998
high,line,c3,dairy,2032,tax_gross,5817939.082370916
high,line,c3,dairy,2032,customs_forgone,1414260.0
high,line,c3,dairy,2032,tax_revenue,4403679.082370916
high,line,c3,soap,2028,volume,4462.5
high,line,c3,soap,2028,gross_output,5131875.0
high,line,c3,soap,2028,value_added,1796156.25
high,line,c3,soap,2028,indirect_va,682539.375
high,line,c3,soap,2028,induced_va,1085689.401737968
high,line,c3,soap,2028,total_va,3564385.026737968
high,line,c3,soap,2028,household_income,2673288.770053476
high,line,c3,soap,2028,import_substitution,5131875.0
high,line,c3,soap,2028,exports,0.0
high,line,c3,soap,2028,imported_inputs,2309343.75
high,line,c3,soap,2028,forgone_exports,0.0
high,line,c3,soap,2028,net_fx,2822531.25
high,line,c3,soap,2028,jobs,75.0
high,line,c3,soap,2028,investment,1500000.0
high,line,c3,soap,2028,capital_goods_imports,900000.0
high,line,c3,soap,2028,tax_gross,178219.25133689842
high,line,c3,soap,2028,customs_forgone,128296.875
high,line,c3,soap,2028,tax_revenue,49922.37633689842
high,line,c3,soap,2029,volume,10837.5
high,line,c3,soap,2029,gross_output,12463125.0
high,line,c3,soap,2029,value_added,4362093.75
high,line,c3,soap,2029,indirect_va,1657595.625
high,line,c3,soap,2029,induced_va,2636674.2613636362
high,line,c3,soap,2029,total_va,8656363.636363637
high,line,c3,soap,2029,household_income,6492272.7272727275
high,line,c3,soap,2029,import_substitution,12463125.0
high,line,c3,soap,2029,exports,0.0
high,line,c3,soap,2029,imported_inputs,5608406.25
high,line,c3,soap,2029,forgone_exports,0.0
high,line,c3,soap,2029,net_fx,6854718.75
high,line,c3,soap,2029,jobs,150.0
high,line,c3,soap,2029,investment,1500000.0
high,line,c3,soap,2029,capital_goods_imports,900000.0
high,line,c3,soap,2029,tax_gross,432818.1818181819
high,line,c3,soap,2029,customs_forgone,311578.125
high,line,c3,soap,2029,tax_revenue,121240.05681818188
high,line,c3,soap,2030,volume,17212.5
high,line,c3,soap,2030,gross_output,19794375.0
high,line,c3,soap,2030,value_added,6928031.25
high,line,c3,soap,2030,indirect_va,2632651.875
high,line,c3,soap,2030,induced_va,4187659.1209893045
high,line,c3,soap,2030,total_va,13748342.245989304
high,line,c3,soap,2030,household_income,10311256.684491977
high,line,c3,soap,2030,import_substitution,19794375.0
high,line,c3,soap,2030,exports,0.0
high,line,c3,soap,2030,imported_inputs,8907468.75
high,line,c3,soap,2030,forgone_exports,0.0
high,line,c3,soap,2030,net_fx,10886906.25
high,line,c3,soap,2030,jobs,225.0
high,line,c3,soap,2030,investment,1500000.0
high,line,c3,soap,2030,capital_goods_imports,900000.0
high,line,c3,soap,2030,tax_gross,687417.1122994652
high,line,c3,soap,2030,customs_forgone,494859.375
high,line,c3,soap,2030,tax_revenue,192557.73729946523
high,line,c3,soap,2031,volume,21802.5
high,line,c3,soap,2031,gross_output,25072875.0
high,line,c3,soap,2031,value_added,8775506.25
high,line,c3,soap,2031,indirect_va,3334692.375
high,line,c3,soap,2031,induced_va,5304368.219919786
high,line,c3,soap,2031,total_va,17414566.844919786
high,line,c3,soap,2031,household_income,13060925.13368984
high,line,c3,soap,2031,import_substitution,25072875.0
high,line,c3,soap,2031,exports,0.0
high,line,c3,soap,2031,imported_inputs,11282793.75
high,line,c3,soap,2031,forgone_exports,0.0
high,line,c3,soap,2031,net_fx,13790081.25
high,line,c3,soap,2031,jobs,270.0
high,line,c3,soap,2031,investment,900000.0000000002
high,line,c3,soap,2031,capital_goods_imports,540000.0000000001
high,line,c3,soap,2031,tax_gross,870728.3422459894
high,line,c3,soap,2031,customs_forgone,626821.875
high,line,c3,soap,2031,tax_revenue,243906.46724598936
high,line,c3,soap,2032,volume,24735.0
high,line,c3,soap,2032,gross_output,28445250.0
high,line,c3,soap,2032,value_added,9955837.5
high,line,c3,soap,2032,indirect_va,3783218.2499999995
high,line,c3,soap,2032,induced_va,6017821.255347594
high,line,c3,soap,2032,total_va,19756877.005347595
high,line,c3,soap,2032,household_income,14817657.754010696
high,line,c3,soap,2032,import_substitution,28445250.0
high,line,c3,soap,2032,exports,0.0
high,line,c3,soap,2032,imported_inputs,12800362.5
high,line,c3,soap,2032,forgone_exports,0.0
high,line,c3,soap,2032,net_fx,15644887.5
high,line,c3,soap,2032,jobs,300.0
high,line,c3,soap,2032,investment,599999.9999999999
high,line,c3,soap,2032,capital_goods_imports,359999.99999999994
high,line,c3,soap,2032,tax_gross,987843.8502673798
high,line,c3,soap,2032,customs_forgone,711131.25
high,line,c3,soap,2032,tax_revenue,276712.6002673798
high,line,c3,diapers,2028,volume,1487.5
high,line,c3,diapers,2028,gross_output,4760000.0
high,line,c3,diapers,2028,value_added,1666000.0
high,line,c3,diapers,2028,indirect_va,474809.99999999994
high,line,c3,diapers,2028,induced_va,937692.6737967915
high,line,c3,diapers,2028,total_va,3078502.6737967916
high,line,c3,diapers,2028,household_income,2308877.0053475937
high,line,c3,diapers,2028,import_substitution,4760000.0
high,line,c3,diapers,2028,exports,0.0
high,line,c3,diapers,2028,imported_inputs,2380000.0
high,line,c3,diapers,2028,forgone_exports,0.0
high,line,c3,diapers,2028,net_fx,2380000.0
high,line,c3,diapers,2028,jobs,100.0
high,line,c3,diapers,2028,investment,2500000.0
high,line,c3,diapers,2028,capital_goods_imports,1500000.0
high,line,c3,diapers,2028,tax_gross,153925.1336898396
high,line,c3,diapers,2028,customs_forgone,119000.0
high,line,c3,diapers,2028,tax_revenue,34925.1336898396
high,line,c3,diapers,2029,volume,3612.5
high,line,c3,diapers,2029,gross_output,11560000.0
high,line,c3,diapers,2029,value_added,4045999.9999999995
high,line,c3,diapers,2029,indirect_va,1153110.0
high,line,c3,diapers,2029,induced_va,2277253.6363636362
high,line,c3,diapers,2029,total_va,7476363.636363637
high,line,c3,diapers,2029,household_income,5607272.7272727275
high,line,c3,diapers,2029,import_substitution,11560000.0
high,line,c3,diapers,2029,exports,0.0
high,line,c3,diapers,2029,imported_inputs,5780000.0
high,line,c3,diapers,2029,forgone_exports,0.0
high,line,c3,diapers,2029,net_fx,5780000.0
high,line,c3,diapers,2029,jobs,200.0
high,line,c3,diapers,2029,investment,2500000.0
high,line,c3,diapers,2029,capital_goods_imports,1500000.0
high,line,c3,diapers,2029,tax_gross,373818.1818181819
high,line,c3,diapers,2029,customs_forgone,289000.0
high,line,c3,diapers,2029,tax_revenue,84818.18181818188
high,line,c3,diapers,2030,volume,5737.5
high,line,c3,diapers,2030,gross_output,18360000.0
high,line,c3,diapers,2030,value_added,6426000.0
high,line,c3,diapers,2030,indirect_va,1831409.9999999998
high,line,c3,diapers,2030,induced_va,3616814.5989304814
high,line,c3,diapers,2030,total_va,11874224.598930482
high,line,c3,diapers,2030,household_income,8905668.449197862
high,line,c3,diapers,2030,import_substitution,18360000.0
high,line,c3,diapers,2030,exports,0.0
high,line,c3,diapers,2030,imported_inputs,9180000.0
high,line,c3,diapers,2030,forgone_exports,0.0
high,line,c3,diapers,2030,net_fx,9180000.0
high,line,c3,diapers,2030,jobs,300.0
high,line,c3,diapers,2030,investment,2500000.0
high,line,c3,diapers,2030,capital_goods_imports,1500000.0
high,line,c3,diapers,2030,tax_gross,593711.2299465241
high,line,c3,diapers,2030,customs_forgone,459000.0
high,line,c3,diapers,2030,tax_revenue,134711.22994652414
high,line,c3,diapers,2031,volume,7267.5
high,line,c3,diapers,2031,gross_output,23256000.0
high,line,c3,diapers,2031,value_added,8139599.999999999
high,line,c3,diapers,2031,indirect_va,2319786.0
high,line,c3,diapers,2031,induced_va,4581298.491978609
high,line,c3,diapers,2031,total_va,15040684.491978608
high,line,c3,diapers,2031,household_income,11280513.368983956
high,line,c3,diapers,2031,import_substitution,23256000.0
high,line,c3,diapers,2031,exports,0.0
high,line,c3,diapers,2031,imported_inputs,11628000.0
high,line,c3,diapers,2031,forgone_exports,0.0
high,line,c3,diapers,2031,net_fx,11628000.0
high,line,c3,diapers,2031,jobs,360.0
high,line,c3,diapers,2031,investment,1500000.0000000002
high,line,c3,diapers,2031,capital_goods_imports,900000.0000000001
high,line,c3,diapers,2031,tax_gross,752034.2245989305
high,line,c3,diapers,2031,customs_forgone,581400.0
high,line,c3,diapers,2031,tax_revenue,170634.22459893045
high,line,c3,diapers,2032,volume,8245.0
high,line,c3,diapers,2032,gross_output,26384000.0
high,line,c3,diapers,2032,value_added,9234400.0
high,line,c3,diapers,2032,indirect_va,2631804.0
high,line,c3,diapers,2032,induced_va,5197496.5347593585
high,line,c3,diapers,2032,total_va,17063700.534759358
high,line,c3,diapers,2032,household_income,12797775.401069518
high,line,c3,diapers,2032,import_substitution,26384000.0
high,line,c3,diapers,2032,exports,0.0
high,line,c3,diapers,2032,imported_inputs,13192000.0
high,line,c3,diapers,2032,forgone_exports,0.0
high,line,c3,diapers,2032,net_fx,13192000.0
high,line,c3,diapers,2032,jobs,400.0
high,line,c3,diapers,2032,investment,999999.9999999998
high,line,c3,diapers,2032,capital_goods_imports,599999.9999999999
high,line,c3,diapers,2032,tax_gross,853185.026737968
high,line,c3,diapers,2032,customs_forgone,659600.0
high,line,c3,diapers,2032,tax_revenue,193585.02673796797
high,line,c3,garments,2028,volume,3150.0
high,line,c3,garments,2028,gross_output,28350000.0
high,line,c3,garments,2028,value_added,12757500.0
high,line,c3,garments,2028,indirect_va,2827912.5
high,line,c3,garments,2028,induced_va,6826540.944479396
high,line,c3,garments,2028,total_va,22411953.444479395
high,line,c3,garments,2028,household_income,16808965.083359547
high,line,c3,garments,2028,import_substitution,28350000.0
high,line,c3,garments,2028,exports,0.0
high,line,c3,garments,2028,imported_inputs,11340000.0
high,line,c3,garments,2028,forgone_exports,0.0
high,line,c3,garments,2028,net_fx,17010000.0
high,line,c3,garments,2028,jobs,5000.0
high,line,c3,garments,2028,investment,17240000.0
high,line,c3,garments,2028,capital_goods_imports,10344000.0
high,line,c3,garments,2028,tax_gross,1120597.6722239698
high,line,c3,garments,2028,customs_forgone,708750.0
high,line,c3,garments,2028,tax_revenue,411847.6722239698
high,line,c3,garments,2029,volume,7650.0
high,line,c3,garments,2029,gross_output,68850000.0
high,line,c3,garments,2029,value_added,30982500.0
high,line,c3,garments,2029,indirect_va,6867787.5
high,line,c3,garments,2029,induced_va,16578742.293735676
high,line,c3,garments,2029,total_va,54429029.793735676
high,line,c3,garments,2029,household_income,40821772.345301755
high,line,c3,garments,2029,import_substitution,68850000.0
high,line,c3,garments,2029,exports,0.0
high,line,c3,garments,2029,imported_inputs,27540000.0
high,line,c3,garments,2029,forgone_exports,0.0
high,line,c3,garments,2029,net_fx,41310000.0
high,line,c3,garments,2029,jobs,10000.0
high,line,c3,garments,2029,investment,17240000.0
high,line,c3,garments,2029,capital_goods_imports,10344000.0
high,line,c3,garments,2029,tax_gross,2721451.489686784
high,line,c3,garments,2029,customs_forgone,1721250.0
high,line,c3,garments,2029,tax_revenue,1000201.4896867839
high,line,c3,garments,2030,volume,12150.0
high,line,c3,garments,2030,gross_output,109350000.0
high,line,c3,garments,2030,value_added,49207500.0
high,line,c3,garments,2030,indirect_va,10907662.5
high,line,c3,garments,2030,induced_va,26330943.642991956
high,line,c3,garments,2030,total_va,86446106.14299196
high,line,c3,garments,2030,household_income,64834579.60724397
high,line,c3,garments,2030,import_substitution,109350000.0
high,line,c3,garments,2030,exports,0.0
high,line,c3,garments,2030,imported_inputs,43740000.0
high,line,c3,garments,2030,forgone_exports,0.0
high,line,c3,garments,2030,net_fx,65610000.0
high,line,c3,garments,2030,jobs,15000.0
high,line,c3,garments,2030,investment,17240000.0
high,line,c3,garments,2030,capital_goods_imports,10344000.0
high,line,c3,garments,2030,tax_gross,4322305.307149598
high,line,c3,garments,2030,customs_forgone,2733750.0
high,line,c3,garments,2030,tax_revenue,1588555.3071495984
high,line,c3,garments,2031,volume,15390.0
high,line,c3,garments,2031,gross_output,138510000.0
high,line,c3,garments,2031,value_added,62329500.0
high,line,c3,garments,2031,indirect_va,13816372.5
high,line,c3,garments,2031,induced_va,33352528.614456475
high,line,c3,garments,2031,total_va,109498401.11445647
high,line,c3,garments,2031,household_income,82123800.83584236
high,line,c3,garments,2031,import_substitution,138510000.0
high,line,c3,garments,2031,exports,0.0
high,line,c3,garments,2031,imported_inputs,55404000.0
high,line,c3,garments,2031,forgone_exports,0.0
high,line,c3,garments,2031,net_fx,83106000.0
high,line,c3,garments,2031,jobs,18000.0
high,line,c3,garments,2031,investment,10344000.000000002
high,line,c3,garments,2031,capital_goods_imports,6206400.000000001
high,line,c3,garments,2031,tax_gross,5474920.055722824
high,line,c3,garments,2031,customs_forgone,3462750.0
high,line,c3,garments,2031,tax_revenue,2012170.0557228243
high,line,c3,garments,2032,volume,17460.0
high,line,c3,garments,2032,gross_output,157140000.0
high,line,c3,garments,2032,value_added,70713000.0
high,line,c3,garments,2032,indirect_va,15674714.999999998
high,line,c3,garments,2032,induced_va,37838541.235114366
high,line,c3,garments,2032,total_va,124226256.23511437
high,line,c3,garments,2032,household_income,93169692.17633578
high,line,c3,garments,2032,import_substitution,157140000.0
high,line,c3,garments,2032,exports,0.0
high,line,c3,garments,2032,imported_inputs,62856000.0
high,line,c3,garments,2032,forgone_exports,0.0
high,line,c3,garments,2032,net_fx,94284000.0
high,line,c3,garments,2032,jobs,20000.0
high,line,c3,garments,2032,investment,6895999.999999998
high,line,c3,garments,2032,capital_goods_imports,4137599.9999999986
high,line,c3,garments,2032,tax_gross,6211312.811755719
high,line,c3,garments,2032,customs_forgone,3928500.0
high,line,c3,garments,2032,tax_revenue,2282812.8117557187
high,line,c3,aromatics,2028,volume,446.25
high,line,c3,aromatics,2028,gross_output,8925000.0
high,line,c3,aromatics,2028,value_added,4016250.0
high,line,c3,aromatics,2028,indirect_va,2246868.75
high,line,c3,aromatics,2028,induced_va,2743298.362299465
high,line,c3,aromatics,2028,total_va,9006417.112299465
high,line,c3,aromatics,2028,household_income,6754812.8342245985
high,line,c3,aromatics,2028,import_substitution,446250.0
high,line,c3,aromatics,2028,exports,8478750.0
high,line,c3,aromatics,2028,imported_inputs,178500.0
high,line,c3,aromatics,2028,forgone_exports,1249500.0
high,line,c3,aromatics,2028,net_fx,7497000.0
high,line,c3,aromatics,2028,jobs,150.0
high,line,c3,aromatics,2028,investment,1500000.0
high,line,c3,aromatics,2028,capital_goods_imports,900000.0
high,line,c3,aromatics,2028,tax_gross,450320.85561497323
high,line,c3,aromatics,2028,customs_forgone,11156.25
high,line,c3,aromatics,2028,tax_revenue,439164.60561497323
high,line,c3,aromatics,2029,volume,1083.75
high,line,c3,aromatics,2029,gross_output,21675000.0
high,line,c3,aromatics,2029,value_added,9753750.0
high,line,c3,aromatics,2029,indirect_va,5456681.25
high,line,c3,aromatics,2029,induced_va,6662296.0227272725
high,line,c3,aromatics,2029,total_va,21872727.272727273
high,line,c3,aromatics,2029,household_income,16404545.454545455
high,line,c3,aromatics,2029,import_substitution,1083750.0
high,line,c3,aromatics,2029,exports,20591250.0
high,line,c3,aromatics,2029,imported_inputs,433500.0
high,line,c3,aromatics,2029,forgone_exports,3034500.0
high,line,c3,aromatics,2029,net_fx,18207000.0
high,line,c3,aromatics,2029,jobs,300.0
high,line,c3,aromatics,2029,investment,1500000.0
high,line,c3,aromatics,2029,capital_goods_imports,900000.0
high,line,c3,aromatics,2029,tax_gross,1093636.3636363638
high,line,c3,aromatics,2029,customs_forgone,27093.75
high,line,c3,aromatics,2029,tax_revenue,1066542.6136363638
high,line,c3,aromatics,2030,volume,1721.25
high,line,c3,aromatics,2030,gross_output,34425000.0
high,line,c3,aromatics,2030,value_added,15491250.0
high,line,c3,aromatics,2030,indirect_va,8666493.75
high,line,c3,aromatics,2030,induced_va,10581293.68315508
high,line,c3,aromatics,2030,total_va,34739037.43315508
high,line,c3,aromatics,2030,household_income,26054278.07486631
high,line,c3,aromatics,2030,import_substitution,1721250.0
high,line,c3,aromatics,2030,exports,32703750.0
high,line,c3,aromatics,2030,imported_inputs,688500.0
high,line,c3,aromatics,2030,forgone_exports,4819500.0
high,line,c3,aromatics,2030,net_fx,28917000.0
high,line,c3,aromatics,2030,jobs,450.0
high,line,c3,aromatics,2030,investment,1500000.0
high,line,c3,aromatics,2030,capital_goods_imports,900000.0
high,line,c3,aromatics,2030,tax_gross,1736951.8716577543
high,line,c3,aromatics,2030,customs_forgone,43031.25
high,line,c3,aromatics,2030,tax_revenue,1693920.6216577543
high,line,c3,aromatics,2031,volume,2180.25
high,line,c3,aromatics,2031,gross_output,43605000.0
high,line,c3,aromatics,2031,value_added,19622250.0
high,line,c3,aromatics,2031,indirect_va,10977558.75
high,line,c3,aromatics,2031,induced_va,13402971.998663101
high,line,c3,aromatics,2031,total_va,44002780.7486631
high,line,c3,aromatics,2031,household_income,33002085.561497323
high,line,c3,aromatics,2031,import_substitution,2180250.0
high,line,c3,aromatics,2031,exports,41424750.0
high,line,c3,aromatics,2031,imported_inputs,872100.0
high,line,c3,aromatics,2031,forgone_exports,6104700.0
high,line,c3,aromatics,2031,net_fx,36628200.0
high,line,c3,aromatics,2031,jobs,540.0
high,line,c3,aromatics,2031,investment,900000.0000000001
high,line,c3,aromatics,2031,capital_goods_imports,540000.0
high,line,c3,aromatics,2031,tax_gross,2200139.037433155
high,line,c3,aromatics,2031,customs_forgone,54506.25
high,line,c3,aromatics,2031,tax_revenue,2145632.787433155
high,line,c3,aromatics,2032,volume,2473.5
high,line,c3,aromatics,2032,gross_output,49470000.0
high,line,c3,aromatics,2032,value_added,22261500.0
high,line,c3,aromatics,2032,indirect_va,12454072.5
high,line,c3,aromatics,2032,induced_va,15205710.922459893
high,line,c3,aromatics,2032,total_va,49921283.42245989
high,line,c3,aromatics,2032,household_income,37440962.56684492
high,line,c3,aromatics,2032,import_substitution,2473500.0
high,line,c3,aromatics,2032,exports,46996500.0
high,line,c3,aromatics,2032,imported_inputs,989400.0
high,line,c3,aromatics,2032,forgone_exports,6925799.999999999
high,line,c3,aromatics,2032,net_fx,41554800.0
high,line,c3,aromatics,2032,jobs,600.0
high,line,c3,aromatics,2032,investment,599999.9999999999
high,line,c3,aromatics,2032,capital_goods_imports,359999.99999999994
high,line,c3,aromatics,2032,tax_gross,2496064.1711229947
high,line,c3,aromatics,2032,customs_forgone,61837.5
high,line,c3,aromatics,2032,tax_revenue,2434226.6711229947
high,line,c3,stoves,2028,volume,52062.5
high,line,c3,stoves,2028,gross_output,2342812.5
high,line,c3,stoves,2028,value_added,819984.375
high,line,c3,stoves,2028,indirect_va,623188.125
high,line,c3,stoves,2028,induced_va,632121.6176470588
high,line,c3,stoves,2028,total_va,2075294.1176470588
high,line,c3,stoves,2028,household_income,1556470.588235294
high,line,c3,stoves,2028,import_substitution,1171406.25
high,line,c3,stoves,2028,exports,0.0
high,line,c3,stoves,2028,imported_inputs,585703.125
high,line,c3,stoves,2028,forgone_exports,0.0
high,line,c3,stoves,2028,net_fx,585703.125
high,line,c3,stoves,2028,jobs,315.0
high,line,c3,stoves,2028,investment,437500.0
high,line,c3,stoves,2028,capital_goods_imports,262500.0
high,line,c3,stoves,2028,tax_gross,103764.70588235295
high,line,c3,stoves,2028,customs_forgone,29285.15625
high,line,c3,stoves,2028,tax_revenue,74479.54963235295
high,line,c3,stoves,2029,volume,126437.5
high,line,c3,stoves,2029,gross_output,5689687.5
high,line,c3,stoves,2029,value_added,1991390.625
high,line,c3,stoves,2029,indirect_va,1513456.875
high,line,c3,stoves,2029,induced_va,1535152.5
high,line,c3,stoves,2029,total_va,5040000.0
high,line,c3,stoves,2029,household_income,3780000.0
high,line,c3,stoves,2029,import_substitution,2844843.75
high,line,c3,stoves,2029,exports,0.0
high,line,c3,stoves,2029,imported_inputs,1422421.875
high,line,c3,stoves,2029,forgone_exports,0.0
high,line,c3,stoves,2029,net_fx,1422421.875
high,line,c3,stoves,2029,jobs,630.0
high,line,c3,stoves,2029,investment,437500.0
high,line,c3,stoves,2029,capital_goods_imports,262500.0
high,line,c3,stoves,2029,tax_gross,252000.0
high,line,c3,stoves,2029,customs_forgone,71121.09375
high,line,c3,stoves,2029,tax_revenue,180878.90625
high,line,c3,stoves,2030,volume,200812.5
high,line,c3,stoves,2030,gross_output,9036562.5
high,line,c3,stoves,2030,value_added,3162796.875
high,line,c3,stoves,2030,indirect_va,2403725.625
high,line,c3,stoves,2030,induced_va,2438183.382352941
high,line,c3,stoves,2030,total_va,8004705.882352941
high,line,c3,stoves,2030,household_income,6003529.411764706
high,line,c3,stoves,2030,import_substitution,4518281.25
high,line,c3,stoves,2030,exports,0.0
high,line,c3,stoves,2030,imported_inputs,2259140.625
high,line,c3,stoves,2030,forgone_exports,0.0
high,line,c3,stoves,2030,net_fx,2259140.625
high,line,c3,stoves,2030,jobs,945.0
high,line,c3,stoves,2030,investment,437500.0
high,line,c3,stoves,2030,capital_goods_imports,262500.0
high,line,c3,stoves,2030,tax_gross,400235.29411764705
high,line,c3,stoves,2030,customs_forgone,112957.03125
high,line,c3,stoves,2030,tax_revenue,287278.26286764705
high,line,c3,stoves,2031,volume,254362.5
high,line,c3,stoves,2031,gross_output,11446312.5
high,line,c3,stoves,2031,value_added,4006209.375
high,line,c3,stoves,2031,indirect_va,3044719.125
high,line,c3,stoves,2031,induced_va,3088365.617647059
high,line,c3,stoves,2031,total_va,10139294.11764706
high,line,c3,stoves,2031,household_income,7604470.588235294
high,line,c3,stoves,2031,import_substitution,5723156.25
high,line,c3,stoves,2031,exports,0.0
high,line,c3,stoves,2031,imported_inputs,2861578.125
high,line,c3,stoves,2031,forgone_exports,0.0
high,line,c3,stoves,2031,net_fx,2861578.125
high,line,c3,stoves,2031,jobs,1134.0
high,line,c3,stoves,2031,investment,262500.00000000006
high,line,c3,stoves,2031,capital_goods_imports,157500.00000000003
high,line,c3,stoves,2031,tax_gross,506964.705882353
high,line,c3,stoves,2031,customs_forgone,143078.90625
high,line,c3,stoves,2031,tax_revenue,363885.799632353
high,line,c3,stoves,2032,volume,288575.0
high,line,c3,stoves,2032,gross_output,12985875.0
high,line,c3,stoves,2032,value_added,4545056.25
high,line,c3,stoves,2032,indirect_va,3454242.75
high,line,c3,stoves,2032,induced_va,3503759.8235294116
high,line,c3,stoves,2032,total_va,11503058.823529411
high,line,c3,stoves,2032,household_income,8627294.11764706
high,line,c3,stoves,2032,import_substitution,6492937.5
high,line,c3,stoves,2032,exports,0.0
high,line,c3,stoves,2032,imported_inputs,3246468.75
high,line,c3,stoves,2032,forgone_exports,0.0
high,line,c3,stoves,2032,net_fx,3246468.75
high,line,c3,stoves,2032,jobs,1260.0
high,line,c3,stoves,2032,investment,174999.99999999997
high,line,c3,stoves,2032,capital_goods_imports,104999.99999999999
high,line,c3,stoves,2032,tax_gross,575152.9411764706
high,line,c3,stoves,2032,customs_forgone,162323.4375
high,line,c3,stoves,2032,tax_revenue,412829.5036764706
high,line,c3,pellets,2028,volume,11900.0
high,line,c3,pellets,2028,gross_output,1356600.0
high,line,c3,pellets,2028,value_added,610470.0
high,line,c3,pellets,2028,indirect_va,614743.29
high,line,c3,pellets,2028,induced_va,536653.6618716577
high,line,c3,pellets,2028,total_va,1761866.9518716577
high,line,c3,pellets,2028,household_income,1321400.2139037433
high,line,c3,pellets,2028,import_substitution,0.0
high,line,c3,pellets,2028,exports,0.0
high,line,c3,pellets,2028,imported_inputs,27132.0
high,line,c3,pellets,2028,forgone_exports,0.0
high,line,c3,pellets,2028,net_fx,-27132.0
high,line,c3,pellets,2028,jobs,240.0
high,line,c3,pellets,2028,investment,1600000.0
high,line,c3,pellets,2028,capital_goods_imports,960000.0
high,line,c3,pellets,2028,tax_gross,88093.34759358289
high,line,c3,pellets,2028,customs_forgone,0.0
high,line,c3,pellets,2028,tax_revenue,88093.34759358289
high,line,c3,pellets,2029,volume,28900.0
high,line,c3,pellets,2029,gross_output,3294600.0
high,line,c3,pellets,2029,value_added,1482570.0
high,line,c3,pellets,2029,indirect_va,1492947.99
high,line,c3,pellets,2029,induced_va,1303301.7502597403
high,line,c3,pellets,2029,total_va,4278819.7402597405
high,line,c3,pellets,2029,household_income,3209114.8051948054
high,line,c3,pellets,2029,import_substitution,0.0
high,line,c3,pellets,2029,exports,0.0
high,line,c3,pellets,2029,imported_inputs,65892.0
high,line,c3,pellets,2029,forgone_exports,0.0
high,line,c3,pellets,2029,net_fx,-65892.0
high,line,c3,pellets,2029,jobs,480.0
high,line,c3,pellets,2029,investment,1600000.0
high,line,c3,pellets,2029,capital_goods_imports,960000.0
high,line,c3,pellets,2029,tax_gross,213940.98701298703
high,line,c3,pellets,2029,customs_forgone,0.0
high,line,c3,pellets,2029,tax_revenue,213940.98701298703
high,line,c3,pellets,2030,volume,45900.0
high,line,c3,pellets,2030,gross_output,5232600.0
high,line,c3,pellets,2030,value_added,2354670.0
high,line,c3,pellets,2030,indirect_va,2371152.69
high,line,c3,pellets,2030,induced_va,2069949.8386478224
high,line,c3,pellets,2030,total_va,6795772.528647821
high,line,c3,pellets,2030,household_income,5096829.396485866
high,line,c3,pellets,2030,import_substitution,0.0
high,line,c3,pellets,2030,exports,0.0
high,line,c3,pellets,2030,imported_inputs,104652.0
high,line,c3,pellets,2030,forgone_exports,0.0
high,line,c3,pellets,2030,net_fx,-104652.0
high,line,c3,pellets,2030,jobs,720.0
high,line,c3,pellets,2030,investment,1600000.0
high,line,c3,pellets,2030,capital_goods_imports,960000.0
high,line,c3,pellets,2030,tax_gross,339788.6264323911
high,line,c3,pellets,2030,customs_forgone,0.0
high,line,c3,pellets,2030,tax_revenue,339788.6264323911
high,line,c3,pellets,2031,volume,58140.0
high,line,c3,pellets,2031,gross_output,6627960.0
high,line,c3,pellets,2031,value_added,2982582.0
high,line,c3,pellets,2031,indirect_va,3003460.0739999996
high,line,c3,pellets,2031,induced_va,2621936.4622872416
high,line,c3,pellets,2031,total_va,8607978.53628724
high,line,c3,pellets,2031,household_income,6455983.9022154305
high,line,c3,pellets,2031,import_substitution,0.0
high,line,c3,pellets,2031,exports,0.0
high,line,c3,pellets,2031,imported_inputs,132559.19999999998
high,line,c3,pellets,2031,forgone_exports,0.0
